id,voted
e1c9a6dd8166fb595e68cf73fd9627b9,Conservative
dff2dfb0926f637bcee50cab5365cbcf,Conservative
4a5597d8626941e752e652f234394c59,Conservative
f86574688ca55db16e44c9f8bba25ff1,Labour
efb4178aa16787f3b9b5c9ac0955b2bb,Conservative
34967aacd436e3672b3423dd86a7715f,Other
0a761b897b823a41d76fa57ba7589f08,Other
d0b238f9294464fa51f0e4269f38c796,Labour
17a07b2de10128b2b5dcc8b3b344502f,Labour
0ca76d0bf996d1addb42c10b71cb5c3b,Other
69cb86620d5c46272fcce86701b6b3c1,Labour
13fa66b31f3bc2f3afbc7bdd5cd21792,Conservative
b9d77e390ceac2140478a952a6f743c4,Labour
804b6cf4a8fa648cae75e164a504be2e,Other
ae59f932debe1098cba00da3198840a6,Labour
fd6f489734b6288662a9ab9dc397beec,Labour
9ff922e13ed6a933e9c542b40f3532f0,Conservative
f6d2499ba22f2b020c2f2abcdf22bc1c,Conservative
66f18a1884e16ee8f593b6e4e9ad4b50,Conservative
65fc76f41266a2f6f80d8b9fc3f8cc3d,Conservative
4fa8b631ca77d20ef39175bfb05108c9,Labour
27e50cd314a4a0139f5b496d1bd094b9,Other
a6188f0848485ed4a7663b9e94b31079,Labour
eeb9eb84574d58c05b1327184d6cdf93,Conservative
42916be4013c5c4e26420e9922875c6b,Labour
c3f60402859b18a1a993036efa6aeb9f,Labour
da54227bfc271d9bc5e96b474329dded,Conservative
9e41d04ae61d9e44439fc4a9d5ac2633,Conservative
cd1822b1bb458699ec9004ef3bdc3796,Conservative
b7e34282630e55a44925a58a01d5d0bd,Labour
ddb5ae6809ef58abbae65ef9cfe79c00,Other
fc7e3bf063ad7e5ec3278587cd670009,Labour
90f489d47da4dbd505355d24c94620a1,Conservative
eac7af662690c5883ad5cc334567e7e4,Labour
935ec434191e2eaa70c59ff571f7d70e,Labour
56df890cd8a54eb05da04ba6c0e24e65,Conservative
c73a12dfb17e24ff645597d4f1515096,Labour
468b989d81b825e3dd010d9807b84d50,Conservative
d5fd2a7a00e50a2b63aee3a60ebeae11,Labour
64a5827e5f4c4ab4acf2cf99415bb476,Conservative
cefac1831d29e8f3ff87c3d9522774e3,Conservative
cecd78986cddc75b5eae4befa1142205,Labour
d54f853427b2627e0c58f9eee24cc644,Labour
5f90425eeb1440e572ef5d60d3ce0db4,Other
a3b9134a10805616168d7dc75b966de1,Labour
0a01c9a0a711d38341bcf3f0390f5aa8,Conservative
a175872da7e10019b960c6b80f28b3ba,Labour
d521ecf82f23a8ca2f5d62f81f12119a,Conservative
24f2c825b08c8757d0624bb019c4d778,Conservative
ec694445d03b20a70a4f0321e820a270,Labour
72c9108549781eccc8b107f269fe35bc,Labour
2bc8f0413db03bb8f5da8ad7a21ec3a2,Other
1a608e697aa31a788aa6700c650ff1cb,Conservative
f9ad84605d26eade03ddd84ee9393c2c,Labour
4d76a7e4050a678652d80aec4685960f,Conservative
d616955fa05eb76ee351b98e80b6b7c7,Other
663698f128cb010d75de7d60445ba3e2,Conservative
90761c7316565cb6b088a1110469f22e,Labour
ff475708cb084953287d2054b9d43e68,Labour
3e6518cc7224f2caf52decb397b54e4e,Conservative
15a4133ff0e98dd252bfab5ea2985d36,Conservative
49d6e8f92b88799cdb71abe3db221d92,Conservative
2b402b712650f85ffb1e2746f62116d1,Conservative
e4a707291968d099e2fc47e696ee6315,Conservative
48d9ce297bbf855a249af429ada6b607,Labour
61488161feb09bfc20f0a1b98c925b80,Labour
03e20176622e08c481bf901f72d10662,Other
2f3e00ea97a4e416efe8c5a525964953,Labour
65f0c2c6caa32121d0489d4c43c815fe,Conservative
6e75e9bfe385063cdd81b800528d4e97,Conservative
45149f1e790324fa8a081937d523e404,Conservative
d9e7bf864c03aa23d3db1f8bc3d8c02c,Conservative
f76d6df12b281381a046bf55e2da4f06,Conservative
3ececb48a81c5202568196f9787f5d4d,Other
615e85318c18d18b6901b69196261c5e,Conservative
741d781d95e4f83990b880d2094f76c7,Labour
f9c56cf64512b7e1b696e2769afa371c,Labour
b880c2cdac740cd2954e081bb416dceb,Other
5517be07227c496bd49a6fc8643b92ec,Labour
80f3eb6e5929529eb4c763db2822a1e5,Labour
668b1632d67a726710cfd6f30969c1a7,Conservative
c424d8327976e526f31092c4aca4d8fa,Labour
3f086753ffd545a10942abbbba5b819a,Conservative
b9866a439dc9349bb8a1d6ac73a9bec4,Other
8ab1e99a0b5a04d92685621a0d0e4a76,Conservative
558fdcdb76bf8cbd85ee27ee2be820c4,Labour
65d5fe4cd1d363c1ff82f7010fd969a9,Labour
d8518a71b2ad9f28024b67c103200604,Labour
6da556276c54a75047b8a3b3212a7102,Labour
71a131acc6365b034c26ab873c8cd4c0,Other
224ad7bc6f209d0064df58f3df726b78,Labour
ddca1089e9c1cbf43fc389e8093a9145,Labour
4f0df4315e4968d31dcbf0308b28fb55,Conservative
fe8abf400d5fe85fd19b1ca1a217360f,Conservative
209da5c855d58996204956a2005a51da,Labour
c307d80ecb9f32b5acfd9258a989ab25,Conservative
a7579bae6e7c9da425704716e4857973,Labour
3e48c9da260d957cf48ecf1232a64cdb,Labour
77dde7655373979f7a8aed49f068d62d,Labour
48c7c29a0410004ac4cf9f2e04d1bf11,Other
5b79f92b0e61ee5a7085627d85027fcc,Conservative
361503cb50e9d1975a18287946953b61,Conservative
c5dec016f4a4f16f1bce4d235fe82026,Labour
68073a6462be46ed4a9d5f75e3152cd5,Other
93384df9e6290f99a101dc6972a7eee1,Conservative
eb8b3f500d12feabec90994f03f12225,Conservative
932ef5a9cadb54af8d773ed9f1d2a8db,Conservative
5ad8f70e044cae9f80bc274fff77ae6d,Conservative
aecf1189abe745df32ec68f5864649a6,Labour
71f27fa9f5e8ece02e645a8a504a3ee7,Labour
71f9d9bd6d718ca7aebb4fb167df7877,Labour
148effc62a2ff2e7d15ab192396f29f7,Labour
c0e78b6cb5689d7fd5b37bdc5d273357,Conservative
6638a24f7608fd65b2d7d40147439b93,Labour
a2545e1804258a1667d2ba812b14718d,Other
11761eb35dc03e110b658b625547519a,Labour
9eb9d106879fc695db05b85149e2181b,Conservative
3d90cdcd2dc57feb3bce9f39652d6b9e,Labour
fd5557ff62dee617cf248ec74341aa65,Conservative
abf1179e76d816a9a8e8fb6495ae09b2,Labour
e1905b9f09c4eab1ba6fffef3651c0bb,Labour
d32491e079f89096df26e2b7bbd634dc,Conservative
5a8141e3a6eead515951e305031e3722,Conservative
be36e08fdf63b57794ea54852016a4f4,Labour
bc2b31d4d327355391caf4e1fb449880,Conservative
68cca1bc4ba8a292af71b5cb66682c3f,Conservative
e3da336c227f5de8fe118799dd9a40b4,Conservative
8e28d2248bcf43d655ed5f50574d955b,Conservative
9f956a63a5053b932961da575f94f035,Other
53157df5875aeeea55a78e5f7ed58bb8,Labour
d06aff6193bb312b46fc478bc3e4b6b6,Labour
3abcec45f9329355930468cc6786d44f,Conservative
8040df8d9130691b94c0b6a906c5750a,Conservative
30b4be2a436cf333d1d88601f254b4c9,Labour
3e664ed22b431187525e82ab01b9db1f,Labour
f725fb4e20d64199be1e28011c3f63f5,Conservative
e017835b888dae7b5b15420c5e794bb8,Conservative
f8f505b776fff82cd158a83303d27b17,Conservative
30e95bfee488c33d2c61e9dabb438290,Conservative
6bf891cf138684af46705edd2b4fc957,Labour
42d579fde47feb82be9d1f16bfefd532,Labour
c1d0fb7aabdf4fc560ac518f765d537d,Conservative
af293656121fcb8b60a8c910089dd81c,Conservative
c10b99c32189882ab6687c862c8bb541,Labour
25cedf9b546cb1b4a3223f77d0747636,Conservative
f5ebfb331e37ae37f44c95b7303cb44e,Other
238bccc11f8dd35d9a7660dc1cac9e81,Labour
dfd7d73aa6c1d0fcbaaca758af733f2b,Labour
443019e054a6e605a1196a8d4c4855b1,Conservative
a4ab8d7be3c6bec383cd2d381e005af4,Labour
685ab2ae79fa495e0c4fd91f275c1745,Conservative
98855af825e5a3ef47136890d260525d,Labour
51b310f627a93b378926e37e30c4d7d0,Conservative
6ff40286483bc03a9d2a7649979bd3d9,Labour
63d04ebee7edbcd27406d24054f0933b,Conservative
34427b36b6dcf7b849b876d1135ff562,Conservative
8ef4252eac9d40d5b680d9e294f2f0a5,Conservative
09ad6a16ec82fbdee713d2524c32dbd1,Conservative
7e390313428b9e716042ff52ff0ec708,Conservative
ddc8b271f20e62273be9832c40b0a460,Conservative
8e1705d79d02e296464275c7f4c7f8f1,Labour
9d35bc9168cf30df79da50d24a772a13,Conservative
9e88182b39378c21d71c70ff4990b95e,Conservative
f87ea2826c87592fb4dd5600465e1ba9,Conservative
2195e7c8a7bad60ddfe609e5c1fad53c,Labour
3873ba540a4ec0d345eab08f1de7e5ec,Conservative
71ac2881a0c6cb756372d64ddbb81590,Labour
645cea38ed22d68dea0097aded6b3da3,Conservative
d61863fdb53c7f3b063747ed44ea66a7,Conservative
a6a946fbaecb91e1673d370aa16d3043,Labour
ecf86a0177abaf95cb22c5026dbd5245,Labour
9cb8ed3a0516655541aebe6e66d35593,Conservative
71d18e5c05656e9da13756eaebdd507d,Labour
8448fb05242b03fd9feffae6735453d4,Conservative
dde23cf857daec8df6e2f547d19df8fa,Labour
4c6bf975647312b6236e2addecef63f6,Labour
afb652ee838f8bafb325f9156314b095,Labour
6ca1b529058bfe0304853b7cc339f661,Labour
8fb404be566cd81757ff3bf2b4d16e25,Conservative
dc50bbce6c036150212b09556cac950f,Labour
99a061d56b8552a5c2a8f08ae8e1ed72,Conservative
541b1b1a1dd54dfc7e5127757ab463ba,Labour
75273f490784023df777c37f332a558d,Conservative
f618e52342dc7338268942a81d4a8349,Labour
b860e7cb225526106e2905c598f66188,Conservative
83556073b595be1424b5567cba07b911,Labour
768157fc31ab8ddb51f98e8b280343d8,Labour
c5d797c03d817ed5ee0361221c783680,Labour
bcec58bc652c9b3290409f4f5406f7f8,Labour
16c41dd60617e92f0a260e6838ba0294,Other
49c99e21c70b5835245d666520754387,Labour
2687c3b3b34d83c287d2341e59f0e237,Labour
3f4db32737116dccf0c466916882d41f,Labour
22aae7812009fd11cc0d12b1fed9e2e1,Conservative
7e8d79d6b284bb1a03543d46015963c2,Conservative
e1ecffd2d3c4690e42587a602cfe83b0,Conservative
0ae82d0081b5aa2fdeeb030dc074da42,Conservative
754bbcc5736ddc822f12ef52eccb10f7,Other
b527d1efda44500021b3c3806f6ad314,Conservative
2a57657a6483284ee3e861126a7c72a0,Labour
cd5f11fa8e695e65acd290d20898bd57,Labour
977c952f0409f1edeac94187ade1c1e8,Labour
203fbf2d993aae0c0f9aefdd7570c172,Labour
756ca87261f3731e5dd3797ca64b934f,Labour
b41d01e9163a213c2db4767a7487b4ab,Labour
886b2d4de57eedfa22df28bee5137594,Labour
66db71d4823a1be13a7f400e15c457ef,Labour
514b56b1268c1e0ae72ddb0d37efc48c,Labour
6be647a287ac19a64f880adcfd96ea74,Other
075049357029e31dfc2f5e2ded7f4aac,Conservative
daf2adebc6deff8e50f27a0e3aaf9def,Conservative
4f43606b9951a1f1d373c35d2e845c92,Conservative
378ba1b9575dac7373fc75fa4e36dd89,Conservative
81c8cdc1cb0b2b62056d7b6c439b6a10,Labour
1385b466e4da8791107593cbb1bc8779,Labour
fe858202f2529773acaacb98f2c4c304,Labour
7d9df2575fe71b4b37f7c47ff7694104,Labour
49c0260530f0545811da564a99a13278,Labour
27a3b9c4c3155405c9c80c622d4d5578,Conservative
48524ae096f9ba1b675e969ca344802f,Conservative
f086bae6dde9a20849cc6f965f0c6372,Conservative
062804fed4e41699d489bc973bd06a05,Conservative
e36f8840d73c344f1629e10f958304f5,Labour
935637955b8eb2e9f6a791646ce19166,Labour
7858caf23b7b6fd8cb0c653a7d59fdd4,Labour
c971ece744c14fae7baa90e00fe6a912,Conservative
fd9726c265d62a0a4ee389463431d6b3,Labour
f05c448423822a2e538f18d91485eab5,Labour
a69cd308a8842d6456fc679ea445be35,Conservative
fd278792e96eb33ebf5c652d57e978af,Other
643d458e99523d88dc28fd319debfb91,Conservative
346eb3c523cc7b57e64068da4aa03d73,Labour
2d8bcabd7f140a41fbff0dc064c2578d,Other
b6bc83f762cf65b0bef5bae770c1b048,Labour
95d66505857071cd5e300d118877c924,Conservative
57f5e8853f33b38fda028332b993baa7,Conservative
cff8d2a7613e354d8cd997054d95e3ea,Labour
701c3c2f516cf2c11c69c14dd492c446,Conservative
50c3d928168a4e7d573b7b9926f55fed,Labour
000a501ef666f86f13dc0201e730a02d,Conservative
15f8c2b0e0bbcf82d5c36c808a86eea1,Other
db335b4bc51b01b8f0766bb7092d433b,Labour
f7624902b6e24d9ef83730b1f3e88266,Other
5a38b6ac5e3e9ef52c185d80244050f8,Labour
00bbf43c848c8ed4325a33371de2fc00,Labour
d07f5b6e84eb9fc9f0e35a18cf93eda9,Other
7016287c69bd4d08246ed4170771486d,Labour
c29907cfa8009794e74f34b401d38920,Conservative
fc87ec77758d746e0cf52f1194946b11,Labour
414576d98b3853caa7f11633c35c67d8,Conservative
fccb173422e5cdb35dc8e6f71129e011,Labour
1429e4de3f7c9fa5c5f777193e6211c6,Conservative
a151bc8a26c1827f14a2b80bbf703be5,Conservative
51aba6c716604a6431c83983b3b8a18c,Conservative
f2edc06316f67a2e28949976e5326e7a,Conservative
a3c1e8c34fd28e5311f83661ed99d76a,Labour
23ab7a24a20b1caeda672f3b0fae1b9f,Conservative
23d879397cdfb190c39d5e2aed95b531,Conservative
96cdf4faa1a832333654d86b79eb0679,Conservative
cf655d8eae46558d10933d650deca18f,Conservative
d589848f81cc62e915240ec2342d5c66,Conservative
3831c30c6e4f94afceb506f2c2be7367,Labour
b766a4499c9105140e72c7ddacd05ca1,Conservative
faf97a0f585540c22504e9e9784f79f9,Conservative
7d1d5e7a1190433dc4580ff6b0d27eda,Labour
530a76726fb9868636dc5fb1f914a809,Labour
0019452a195026e0f16281e54f05f1e7,Conservative
28719db7656ea7fa842e615f5302df77,Conservative
224595263a86b137f90906f162b2b5cc,Conservative
b13c037865331677249e94476ff36a41,Labour
bc304f65fb2069505d51e963c0673096,Labour
4705d6e2f5abb8060405e2845acddaab,Other
d10e87d9854de060dc566038ca095862,Labour
91713660482ca8736f9e6b16728538e9,Conservative
c8264c01525d158d9d7105fbc3706d87,Labour
632bc9cdcd33b764b54dc81039b8a209,Conservative
5fd27bac9865e43ebc2863cfc8404c7b,Conservative
30ce0a72e18d0efea5abf7acd3279cb9,Conservative
6cdd78d5a7c64ff16bf33f6024ef88c8,Labour
2b021af4e5dd238fb443d2743a193437,Labour
3c446c7025274520e0bb69d224070dd3,Conservative
a1b4f9ea2633fdadd7247862d992d7ff,Labour
2edd7be1b0542dd1b51e31a261a7af1b,Labour
538a833af183824fb9faabda245088a3,Labour
b37cef50aaa6c50194d97b31f2966f0c,Labour
89e424adf4c905fe9ce540047731b21e,Labour
2032f244bf3e84f1b8762295cd38b0e1,Labour
0a24186732328d9ee39b2999a7c7b6fe,Conservative
ee0879f16c68cc59b9993ba99d6cfb0b,Conservative
1b99e9f3594b01d3130d778a1fdd9613,Labour
65ba5ae6cc36cda81a09f9498d4511a0,Conservative
48ecf68c8ccb104c6ad54df7ab6b87ae,Labour
744ab4c05b2f43f7782eebe2c886911a,Labour
0eee5609f4f0f88a54f2fecd84bfbe63,Conservative
4565a30230860de66233c51a32b350f4,Conservative
fc42c9d4777f49276721007c6f662ed8,Labour
0d9e06436efedcfd3ef00a16c1baf9d2,Labour
b4792d40c6ca961bdeeb9572893d846d,Labour
cdc1ad0c81d1266166b6d33d7c6452ac,Labour
562d9cc4b08f3e707d7306a3d9e8d9f8,Other
0eeac57108b0421d878aeaa2b6c5d72e,Labour
9c7eb265e3e9c647801a71b8b5b0e648,Labour
d9f8c1beb5fa5dfa2543f01016273a72,Conservative
83a37bb1846d4f6e29991a14bccb7063,Other
83dd797fd110b42b264c430dc938c6b7,Labour
518bce0d10bdd35a6af18db1b87318bc,Labour
1d06a694d59dced5d2546632344618f6,Conservative
f986b50503189d52299b2795dd3f83be,Conservative
a9a7b5e46d75fadfb63627fddd848e52,Conservative
d6975c061d4c85240dfacc470bb24c9a,Conservative
d0e2bc6f358d32bf337fed89aad42896,Labour
69258176deeb90977e83807fc057644f,Labour
c058073c9027351b01d47c67ba11ac51,Labour
a0a446d1b15b7a8f2befdaa5e040dbe3,Other
aaeaccafc7929772ad4d654e0a151c77,Labour
b82f5869cef8a545042d0c556d4fe546,Labour
fcc6e3a9f9199c079ad5ccabe7e6ad38,Labour
c610adcc29587d793c2520154b8255ee,Other
ee70a538506c265be7613b63fa370ad5,Labour
bdaaca2a504b410bc516b1bc2f4d0a7c,Labour
19bb63c0d7e99135a8656c16cfb7a60c,Other
9b867589a5a8539e153fd22e90afd69e,Labour
4583efb9d731027a323d4a7ef2128398,Conservative
a49f53d46f0627b2645f7c7f235d668c,Conservative
e31ace67a525005a37817d02a516e6c3,Other
3daf3d82e6dea18d1a5e818261f2c39d,Conservative
1689aeae07f57512fb09802be761bcfc,Conservative
d99cd1780e4f71751828454c7c5247cb,Conservative
91c44589f4ae17e42f4b16cc9553a46c,Labour
94c096802e4f5a0811cb7b6bbaf0f7ec,Labour
1450c75f80512d767e8072be11940de7,Conservative
ab51db1cf9163b4dc731ce5e26ffd98e,Conservative
6aa8691ea12b4db9ac6df0f9e0576a57,Conservative
d7483430ef03eca02442c0e9969836fe,Labour
f3ec34d4e18535a5a7c40a237c0d0cb0,Other
a8539fbf69aad46f32a289903ec0db56,Labour
91000caead015e454faa3b57c5fa8927,Other
43cd2f97a49a227034182a9bd81687ad,Labour
f57de3d379bd4b52b6f25fc29d384c4b,Labour
50d0fb8b82532fcc455405197d67a74c,Conservative
bbf54343d0e03fb5ab87b2f6365eaa9e,Conservative
3ef582b24eda079d6b7a4ff92a36650d,Conservative
1b0578bb45b0f5efb7040969de9ecdde,Conservative
0df1889f98882d7f766396e033012db2,Labour
cdd56aa9181927d0b8335fffad8f861d,Labour
2ac31f003559e20a10d7198cddd77fb8,Conservative
19c25381a6a7a7e3e22c02a0c39531fd,Labour
75557db72a89a05e4e6272aed25b0685,Conservative
a95def98a2a89139e313f1f73666730d,Labour
88b542100c14f6c6d87f70e92842c9c1,Conservative
689dbfd04e15d9a37efaad62af296266,Conservative
6264637d2cee49986603c4cf4cf8c7b2,Conservative
55ee133f1f404a20833861173d5697d4,Conservative
a443428c48d6b551521f7ff3d6b2e74c,Other
14ae27dcce951051ca493a29e95983a3,Labour
90a45eb4139a670435eb26689b6892a6,Conservative
a2c1e4538c98b29552b9106191eb5905,Other
fab6a2b6f855df5678ee3f7914dfd34d,Other
26127307d9aa35b208527b9a7c8769be,Labour
d0b1caeb33442b24a31cc84521f64396,Conservative
74d36d9986cfa4fbee57206d5abcac6b,Conservative
7141d6f271d044c9987ce9a6bdf9b73e,Other
7c60dca1d62982010b753f937f65d37c,Conservative
ede880709dc094d5884a7d3f45358a29,Conservative
d352b867497e0b3e4b83bb82fe43b6f8,Conservative
21acab38a9146d31a31b041776f652d1,Other
fde284f0d2041f95fa5f7590912c380e,Labour
5a1a621fba367d9875d8f43bc6ddeb02,Conservative
619cf67019be8dfeedeb1cc69be68f6f,Conservative
99af933c2226ede63b89282ca4b1fb0e,Conservative
599511a5f5788a35e1d21f7d7a80922e,Conservative
b4e90ec5ee003544728cc0a1c2a26280,Conservative
36e6ba18a6b747ac5b4d6ef9dbb502c3,Labour
680155b58aa6fafef1c5dd33dab9aa68,Other
a251de3802b378fcdc57d8ad7ecf562a,Labour
c7992d048870a0410cd3f5390313ba58,Labour
e26da5810e4775830eb95dbb001e9640,Conservative
bc57d38b28a09b2d2fa0db05d84383bd,Conservative
d664d0ebffd02dcd8600df641361f8d5,Labour
24eab7832332f05d162133db3f4abe6d,Labour
4547ec8bf2d2bdf2eadda92d205ddc78,Labour
2ae134f282721f51e8283cf95eb9f3c6,Labour
025c740abf9280c6e36c8cd3d3023227,Labour
c92b416a19d9733dcab2c207ec0bb0ff,Conservative
6717279ab21bef165a8d2522065eefbb,Labour
9a411fbfd40992ee064ed61e7cfe215c,Labour
a0e2711f7be77c96f5dfda10b6a94bc1,Conservative
26273b236ac45aa25f4502021233c2d7,Labour
fa75f5929c64cc869c1b1f31253ee6bc,Labour
fd3b06ab01d411a5ceb1a14fd17b1594,Other
634c43b9904eb88d4fcc6bc4d6a22166,Labour
ec82566173b196484a33a3c31227b620,Labour
97ad76ff84299b745676ab799be03824,Conservative
5e0887aa48670360583a76ca8758eec1,Other
5d6b7e10a5841c81e2fdf0c76ed30aa8,Labour
4435a4b90d223e762b6f4f5a03f4e261,Other
27ad21410adee36ca87376414c959e60,Conservative
e38278e1ddec10b7f26826372053b102,Conservative
38722e707ae5cec06bcff564ca0d359b,Labour
96045bebd80f939a75bc8bd804352850,Labour
3e80a55937ec9507e80637e264b4582d,Labour
ae14d7a61376c44a7c8ecce3f2a6502b,Conservative
d2d4633654b51d805bd41e73031f82dc,Labour
116be55e9f51e72addd9da50f5839f99,Conservative
6867ba0d2b1c19c7660faaab09eac589,Conservative
4aa3892c1d2a1dde19ffe761d1681a4a,Conservative
55efa197840bd859092469ae07c4b9d1,Labour
fd0f8c3cc206c2242fc9e5ebcb8445f0,Conservative
8bbc19b22cff8a87663ae90134323f19,Conservative
622a30a0cd68c99f9d88e21b0452942e,Labour
030404957ad88ebcfc8964939d9f8bc3,Conservative
95610becc14dbde9c333de57e0208ed3,Conservative
d69d7e8415f6cf2b1ee467c62e67a255,Labour
96e411198e505782da18183e776110ef,Labour
b87839e42810790656b30e586b23f5f5,Labour
04871d529b2971bd6b700bd0707f8e88,Conservative
092519b5dc13354525aca5ac55530f95,Conservative
544b3783d98c10767be30994734d620e,Conservative
b7b6e85975970b68638bf1cc2c7139ee,Labour
ed720933f83edcf9537947461c098f8f,Labour
fa455eb9b151c8cdb2b4f1d112317096,Labour
b42752cb73cf0221d64bc087b0cd87c9,Labour
d164d1088d75d2b6aff180b01c8b0adc,Labour
1b4cac8dce7fd2a82c8bbf34347883f2,Labour
3d6f59dfc1b61c22978e10449b2547e0,Conservative
b91375bcc90c1ca6a440e2d324ab2fd1,Labour
31dab118b6f5cac5e47e8487f250584e,Labour
a4067d4deb1acffa86ee3f5148cad94c,Labour
95316b17cade3eef03f79e6a57d222ef,Labour
62921870d950938b3ac19a33dae34d03,Labour
1327149ee92b02d4affbd1e5a4ac8340,Labour
87bfd8a5a59a6e9f548c595a9983b8cc,Other
f3c7a96467b043c04c5bb5eea47ffb35,Conservative
307dcd3789e6745e62a508dcd5562a31,Conservative
e9ab45f025d3fa04915e405a8f9e59ca,Labour
a3593e770ce68067a34d35b79487384a,Labour
7d31fdcea61a7281d0691aa1dc42e8eb,Conservative
7c2074a2255778c5644958b2907c8d19,Labour
a89f8b4bccf5d596baec4d24cca56ae7,Conservative
6a277aa2a8b9cee85cff789ccd103e4c,Labour
f16e834b0f525b2a852f593423e03e14,Conservative
73d78e4fd8cadec18888e583d673de00,Conservative
0bc59830f9897c3516ffd0c38769032d,Labour
5618f36dff101cfb637d47cc61b1a13e,Labour
e859a2f99ccb15842278d819ca231bb3,Conservative
742b025876f6cbb8bc69e2de68ed6a46,Other
86330556786e89dc79131b834a0981e0,Labour
55971a7125e372eca0fd73c6727f1f69,Labour
183c777a513d2f8b389e9157cd2cd356,Other
fb79d9b3a663a9b24a203392b73822ee,Conservative
0c6d21f6c186febe660512ea7ce2ff75,Other
6fa8c14af90c78b4fde14b366d2a3c9e,Labour
58ae64895d37f9d8712f424a903ce7dc,Other
48b314945dddd5cb16a00fde6f264221,Conservative
5fcd14b763b67f77ed6000d8f487cc0f,Conservative
d308fd0bafc5569082455fe4e673b0d6,Conservative
bac65985cc761fb3a33f97e70e43e176,Labour
90cd23246adf7892d4b3d874b0593861,Labour
7db9cc6aa820cc3f6dfc9e699455d0df,Labour
d235f5f8bd029e49126829f0e80c2831,Conservative
0b433bf710e3ba07cbccabf55be5ba14,Labour
e7a506400243c851e927e535be7c30eb,Labour
d2e19067815ffbe005a6b511f66e7be9,Conservative
dfbb74b2adbdc1ef298badd40b284863,Conservative
8505cb5aaf448eae39fd08a0074b852a,Labour
9b93cd4659e353b3c289e854b660673e,Conservative
11e39b851ce04f3e4c312e2f5b2f4e37,Conservative
61025a31f37772b837cf55e6d85cac16,Conservative
6c767828b0d0af34f6303aaa47956d12,Other
0db609b387f925170039cbc423994084,Labour
6b93b67338b68d3cabc86d0be6e7eed5,Labour
a5fa20306fa81c5be8fbe106003d542f,Conservative
c7c71b298c4d048d3f8f2f84194b3674,Other
98f5f73b4241e3b2945231d03c836b9d,Labour
4b3d60a82b1133d1c4fbe46aae5c3825,Labour
e9bd16474b73d350fe23a059fc9c1b78,Conservative
ec8ae621b47d1c049ded3ad446fe609a,Conservative
bee8c3217d5ddfa46299cf6e2d86afc0,Conservative
a6d55e218be9e28c84196fa222456a27,Conservative
5f0a74a2d696f59b793f84dad8400c83,Labour
65f123e5caeaf2f0a562c420b8f3b5be,Labour
4ca625300bbf78a83b447a042d422547,Conservative
f6b865feaef72bd63209dc1eb2d49a8f,Labour
47c87106b47199341ae682253cef76ee,Labour
cf7977d124541860ad4dacc743f7fa10,Labour
6690653d871edb46ed6f1d5708ab2c34,Conservative
f15ed15847ef4859e09c0ca5d501f9f5,Conservative
4c1c0016f8f8591bc350bd539881a97b,Labour
468847f135f70a7e0dbe7a3d7d63aa03,Labour
906d189d777342c14f9026880b93c21a,Conservative
b1716160c6f0938e455ca4b1e06882bf,Conservative
74d46d0665c1d0c22eb4ddd8d07e6597,Labour
a56f31626580895dd2f79c0ec62bfeec,Conservative
48ddb75052bc933ca1590aab7d8b2dac,Labour
c50946a91dbc18ebfef26b932f3ae25b,Conservative
976c5cfac2ccda5a23ca8105f7225789,Labour
98fb2c4e28fdc4e7db25f880e7eb643f,Labour
5e95a38609719d106f0242130a20b620,Labour
fa4fd55a5b75b6aeb1c417234048e4b7,Labour
6cb49f47565fb8eee9e7767341941d16,Conservative
10464cd8bebe2585a8b407f99acce672,Conservative
30af514ac3f272b2e0766573a3990583,Conservative
04b4961dbe76537d73c08dc56071175e,Conservative
43677e4da08f10143167fb490be9a81a,Labour
483e6a2fd60ba8ed77bde2f3262b5288,Labour
31eb41ea3c06c1cfe63c97d6281941a4,Labour
e04941638219dc67e074d70c8b26e9ff,Labour
1b422e8ed9c1dab26a74badafb40f123,Labour
48cc09c381ca6d6dd0f98decbc6ec09b,Conservative
040643ca81f6617c2f8080bc094fa945,Conservative
609b99f2cae457d6fe86130fe3615b24,Labour
d4ec6a70f55913b5691203b6bf92030e,Labour
fd8c96582c7f7504e03ef2eadbf0bbed,Conservative
4553c68396bf49c0b5337945091e49e4,Labour
2a752e90372b9bbe50cca1a57be97ac7,Conservative
8ce9302e2a1751a0094d7d0b0f81ca9e,Labour
2e401521ad94305ed0a203113292df73,Labour
420e7de0359a206ebaeda8fe7ebc1632,Labour
2a01ad895d1d91ec86f317d2e7c28138,Conservative
cf2e19e1c3ee69eb68184e7c53a34009,Labour
6f95cea9d6eb37147eeca4abb2405c4a,Labour
12f1c4a5d2f6d28f967ffef2f84b81db,Conservative
19ebdc1c8b27750553d406e28e2d0f6a,Conservative
4ba7cb95f6166d29f332c98046b0e055,Labour
52f46bdc247e4943a3254db1c225691f,Other
c314ad6a5445861f73cc4075452d6d8b,Labour
b2d82588e39bdc70513a6ba3c622fbbf,Conservative
b59d2639b8f1ac68b0edf57eba7a2cff,Other
1a902196031c26ddfb1acb58c7db6d80,Conservative
e6af16104c91914259204b6c796e1d08,Labour
9a91d916fc37dad3d05d96d2de2a888f,Conservative
79658b2dbcaab398c081bb9f108a77e2,Labour
fb736dd1e644bc7091be6cd7c09a7504,Labour
